128 16256
92 52 130
23 7 13
34 63 38
63 87 40
74 83 43
83 20 188
12 82 33
29 93 280
110 94 47
50 46 172
100 25 83
3 118 175
81 98 297
7 64 101
54 98 281
65 57 17
17 75 268
38 125 50
118 75 163
47 19 106
121 46 130
58 40 191
1 108 121
21 106 97
16 90 151
25 24 106
62 120 136
45 75 28
4 59 50
120 57 247
35 126 10
86 90 273
125 108 62
36 104 184
123 85 6
33 99 101
48 48 290
104 78 145
88 63 263
73 98 249
64 40 157
6 121 80
20 126 36
39 95 59
92 97 226
101 70 84
24 9 37
83 3 128
89 98 107
96 95 163
4 122 170
56 31 61
94 12 189
110 50 228
118 116 40
35 102 174
1 90 107
80 33 258
117 102 4
115 23 178
123 102 176
28 89 181
78 13 230
98 90 137
43 72 55
46 59 80
90 75 106
21 59 265
111 59 132
11 71 141
38 83 137
8 125 162
103 15 111
81 19 267
73 35 80
34 112 71
120 13 288
105 68 183
105 37 37
120 31 132
120 37 91
124 121 95
16 17 57
64 11 43
24 88 233
6 88 159
42 46 17
76 82 287
51 17 279
110 28 24
68 114 263
41 85 215
31 23 35
6 29 38
26 30 82
55 64 268
61 69 253
65 19 68
65 92 244
47 90 52
83 93 146
54 62 63
120 43 64
99 121 18
92 104 44
91 71 72
100 4 264
23 20 43
111 27 61
101 76 132
92 112 234
38 41 67
84 44 167
117 18 142
39 65 174
48 127 174
34 37 96
82 23 243
73 93 30
106 27 110
82 118 124
79 3 214
43 68 24
118 45 71
12 19 233
69 74 254
113 26 253
37 127 39
98 127 105
61 113 174
92 81 229
96 10 118
9 125 137
117 7 80
17 101 70
103 1 282
101 92 232
43 107 179
72 65 92
42 85 33
69 56 53
71 75 214
70 12 3
11 51 73
56 116 262
96 91 115
26 73 250
44 51 10
82 92 233
41 63 16
14 49 98
55 104 69
2 124 296
107 91 52
12 70 111
89 27 70
58 36 248
67 112 239
80 43 31
68 110 225
3 92 91
49 126 155
8 54 30
88 88 175
31 80 117
115 28 151
43 6 145
4 52 160
82 108 258
45 85 190
23 19 199
51 111 280
98 102 21
23 46 263
34 73 293
53 64 87
102 53 61
125 114 23
72 38 191
67 61 189
8 32 115
105 119 2
18 7 64
97 41 137
112 74 230
6 122 4
127 32 23
75 72 190
77 7 140
88 85 201
5 75 108
24 59 200
64 44 82
105 48 166
18 18 108
36 46 88
85 74 68
62 20 120
101 113 219
38 0 172
18 10 59
71 123 227
33 83 144
11 2 30
107 45 252
15 1 218
13 84 34
76 118 179
61 76 69
60 6 139
95 62 58
121 85 234
26 59 27
123 124 295
99 47 33
125 16 112
36 5 208
123 54 107
16 88 212
69 25 287
102 75 116
45 31 288
69 122 290
3 11 130
88 37 191
21 116 48
36 101 128
60 53 296
121 63 281
83 73 81
105 26 60
108 15 211
39 92 50
107 95 72
106 10 116
34 43 42
105 11 143
18 112 82
60 79 255
72 105 63
116 113 87
6 63 4
26 76 286
94 0 125
53 76 289
59 25 28
96 93 124
33 26 293
14 96 61
43 123 177
99 52 236
97 4 150
113 125 289
11 7 140
35 20 251
113 66 101
120 90 257
110 87 285
34 32 231
61 90 88
17 85 287
65 74 242
7 2 179
0 11 136
110 106 229
6 74 133
18 44 179
86 59 8
80 21 297
48 95 186
2 49 222
102 59 23
97 101 228
21 22 63
93 10 267
47 108 137
122 104 129
15 4 273
112 105 32
117 109 79
125 69 48
103 93 246
54 54 217
79 109 57
78 126 59
39 46 233
16 12 207
14 43 33
80 40 232
75 27 105
96 39 281
74 98 60
96 90 104
34 108 199
110 75 47
20 29 256
77 20 271
37 75 24
69 5 297
48 37 183
105 74 109
4 5 193
95 34 10
37 19 242
123 96 132
82 119 116
68 83 45
7 1 291
87 113 106
58 96 210
73 17 260
104 88 87
74 118 272
9 120 209
71 21 166
19 26 239
44 0 264
97 80 105
84 85 117
63 1 160
12 51 149
88 36 17
66 41 88
98 64 293
75 101 125
16 10 95
77 96 254
101 51 17
22 33 107
21 25 61
60 37 144
5 47 39
89 44 201
106 74 70
62 92 136
55 78 279
77 73 248
9 43 224
0 9 69
49 47 76
105 92 117
40 42 105
81 108 272
109 6 286
104 127 31
46 119 284
121 14 271
66 47 108
54 104 97
56 27 44
56 1 89
34 115 51
127 122 49
30 40 110
44 17 66
15 93 27
82 16 51
8 58 142
58 116 173
122 59 267
46 99 120
79 25 156
124 43 259
35 70 251
27 3 79
107 36 100
7 65 199
74 79 2
29 63 188
50 98 51
77 48 55
121 102 154
57 6 233
53 124 169
99 57 283
22 65 272
71 11 87
83 61 205
58 83 244
120 75 193
13 2 198
126 94 192
9 61 295
78 93 191
126 81 136
112 10 63
10 51 27
113 107 225
89 10 141
54 49 278
127 25 169
118 68 293
114 95 279
106 49 44
57 110 176
7 96 292
62 108 21
84 123 253
9 25 287
106 96 205
80 108 117
73 108 139
83 99 295
43 32 90
23 63 3
93 71 31
87 73 195
24 87 120
14 81 116
25 82 118
47 62 123
17 56 132
54 48 142
59 73 80
25 125 77
109 99 53
9 55 86
111 75 17
25 96 69
58 91 254
15 105 58
59 101 192
73 58 108
77 61 187
73 106 86
127 45 255
94 25 168
94 115 58
101 127 52
40 56 65
14 120 198
114 17 55
55 73 6
114 45 35
33 51 89
89 108 248
8 107 13
113 113 189
73 21 34
50 120 96
24 77 6
99 33 82
60 21 210
38 93 27
10 92 90
8 22 79
117 84 209
53 59 190
55 118 289
3 68 140
29 26 53
45 21 60
5 16 155
88 101 294
30 4 100
97 81 18
30 74 195
47 23 143
68 105 281
97 49 191
99 60 134
78 127 19
96 104 141
68 13 212
43 114 298
68 100 235
87 17 220
55 2 177
45 127 110
113 59 218
99 97 193
106 82 7
82 103 21
121 47 205
24 81 254
22 97 234
6 59 67
34 57 100
123 113 289
75 5 77
102 72 22
24 55 75
12 120 128
67 105 47
102 111 275
104 115 171
85 69 57
107 79 124
47 59 109
39 55 131
59 65 16
121 79 99
97 76 92
5 63 157
111 71 138
122 17 238
42 41 116
62 81 98
29 84 223
76 92 16
14 59 294
98 54 165
12 25 132
22 100 143
115 57 118
4 12 163
4 111 191
52 43 232
57 75 80
63 26 202
61 61 113
10 127 241
19 123 155
6 77 57
88 70 141
5 105 104
14 37 116
21 71 24
6 65 54
15 13 82
118 42 52
123 99 278
93 41 166
54 27 190
55 107 129
87 94 69
116 67 63
86 33 231
89 16 256
110 126 128
91 30 99
90 10 262
92 26 66
54 3 219
89 50 53
112 52 281
6 116 127
9 22 230
127 78 299
86 71 169
35 115 201
46 90 39
127 102 156
120 27 131
11 54 158
92 0 107
22 108 141
66 126 255
32 77 157
110 124 266
109 71 123
8 105 211
108 68 28
28 101 191
67 47 95
76 88 64
35 67 25
11 41 113
20 76 137
2 61 30
38 87 98
22 10 47
83 33 3
83 67 74
80 12 32
104 107 65
122 20 99
91 109 195
55 52 94
32 75 240
59 78 55
116 69 174
50 57 187
118 44 206
53 117 31
88 118 204
122 39 235
65 97 212
3 82 276
13 74 189
99 100 24
43 90 115
44 106 60
56 67 151
45 18 274
89 1 272
10 34 1
89 40 246
120 118 261
104 3 80
108 51 30
87 127 276
5 18 39
22 116 273
97 100 143
119 71 226
95 27 123
87 49 298
36 28 290
32 24 217
49 58 140
115 88 188
100 122 217
10 99 167
106 56 253
21 26 124
7 120 81
61 91 282
85 113 259
112 65 91
15 127 268
68 80 78
22 126 38
116 65 190
124 108 155
101 97 93
96 97 181
77 91 233
42 91 42
36 31 113
112 93 57
44 81 123
14 89 201
40 53 82
85 1 136
98 73 105
73 122 227
46 73 283
3 20 106
54 89 85
30 58 45
84 126 168
98 18 111
6 33 77
117 49 181
49 71 287
122 67 36
19 13 262
18 53 90
59 59 127
85 38 241
22 46 229
60 87 23
82 101 37
102 79 49
99 8 208
47 84 118
93 108 245
103 25 124
12 113 120
86 104 247
83 97 216
102 93 50
124 105 285
91 102 108
27 121 83
27 26 268
123 53 295
4 11 250
86 63 154
76 70 151
119 116 227
58 45 211
44 28 67
22 81 4
103 112 191
79 88 173
90 54 243
93 6 279
87 69 255
81 105 177
120 25 25
45 35 66
42 92 53
95 105 238
64 17 23
125 1 131
127 5 149
19 115 203
74 124 90
103 56 139
30 19 167
98 62 51
78 27 251
119 37 17
32 8 253
79 11 41
72 86 8
95 23 86
1 56 190
17 33 46
12 89 166
107 81 29
122 12 216
47 123 54
12 125 186
96 77 98
94 72 253
102 58 100
119 82 290
59 1 125
65 17 114
93 11 75
87 98 264
51 32 18
62 66 138
114 99 4
87 122 300
90 63 236
79 38 2
60 101 182
115 53 262
57 95 197
46 46 99
63 72 53
17 91 65
23 86 167
18 31 201
109 118 295
52 91 228
40 3 282
98 114 13
90 71 218
15 47 271
81 100 192
8 50 295
88 28 199
119 12 219
75 51 84
113 92 164
116 17 253
39 99 167
66 58 163
33 125 214
40 96 259
85 10 60
120 81 98
24 114 106
0 56 73
99 26 240
12 46 214
21 6 166
72 27 168
105 41 106
90 79 56
46 18 73
102 91 148
114 15 113
39 31 55
1 84 17
109 55 265
38 114 137
8 85 78
73 29 195
122 5 155
93 101 248
92 27 215
12 31 289
69 115 228
8 17 50
31 10 275
50 106 93
21 89 238
0 124 54
78 105 210
103 117 67
54 124 76
52 23 8
9 20 212
18 105 294
125 92 67
37 57 35
65 69 83
82 79 115
109 115 201
107 112 183
74 34 300
124 44 283
113 39 13
40 45 151
81 78 88
88 116 42
56 17 65
60 73 8
86 65 283
54 122 169
124 20 59
2 8 266
107 105 276
13 79 41
64 82 274
74 101 40
69 3 71
45 90 242
55 7 113
113 70 103
107 53 143
2 9 95
102 50 119
3 84 37
1 5 98
78 37 216
64 33 283
107 62 143
87 38 11
24 13 245
4 49 94
10 18 164
108 9 246
55 0 151
101 53 169
70 121 282
94 90 252
4 43 191
86 49 295
35 41 206
48 108 48
80 26 185
65 121 151
67 22 289
110 98 146
114 92 189
32 6 294
11 39 115
28 111 121
62 63 167
59 49 11
36 58 269
61 122 14
31 57 161
4 101 249
20 92 297
60 44 284
0 14 86
121 33 57
109 17 157
112 120 29
119 96 146
28 107 23
36 22 108
107 59 18
97 67 211
125 82 118
88 4 296
68 16 10
29 79 235
37 70 53
59 5 249
1 40 278
20 69 54
75 54 202
9 96 123
112 12 186
110 2 89
68 63 281
5 110 80
78 65 285
21 91 220
77 80 215
24 89 72
102 127 119
22 41 186
109 47 94
31 97 147
120 97 10
15 9 6
60 123 127
49 107 160
95 68 209
23 8 26
101 73 145
85 3 153
19 43 187
34 24 179
85 13 292
112 67 179
25 41 152
91 67 290
6 58 31
35 80 149
41 27 186
110 37 22
37 82 36
49 42 25
11 116 297
65 13 124
9 56 56
9 63 264
103 26 123
28 37 74
13 16 62
32 1 154
113 95 102
0 88 143
46 5 282
9 27 125
26 66 83
104 79 97
68 20 86
11 103 232
62 34 129
11 34 12
64 95 286
70 27 163
19 121 265
96 12 59
11 67 249
51 83 60
34 59 277
31 122 36
68 108 214
19 97 277
102 117 22
42 54 250
21 113 155
46 2 106
64 74 238
60 30 131
100 66 130
107 74 292
35 116 216
15 61 178
18 117 246
39 52 121
31 91 17
114 56 57
58 1 189
26 104 103
89 54 289
105 124 286
38 116 113
56 61 253
9 103 126
0 29 94
22 98 141
73 113 166
114 98 257
112 109 41
107 89 58
81 20 21
53 73 144
84 60 240
37 117 199
55 80 208
124 58 107
116 36 294
116 91 273
96 6 118
82 113 187
47 20 103
13 80 266
39 48 123
48 12 132
10 27 56
3 109 228
2 12 91
123 45 248
0 0 105
70 94 30
89 23 288
105 30 275
0 90 70
10 105 153
93 118 198
123 35 111
22 51 118
29 96 105
119 110 106
124 35 107
56 39 289
101 60 177
55 115 253
36 30 230
49 61 85
62 57 6
94 85 249
61 42 214
52 20 122
17 116 279
39 91 160
65 103 79
21 79 133
100 86 154
65 9 288
32 52 56
83 45 44
80 28 67
96 8 210
90 28 171
125 52 296
125 54 229
109 1 79
74 28 99
17 65 153
86 27 214
33 108 249
110 0 173
30 27 215
3 65 12
34 20 13
108 32 256
42 108 149
18 32 27
91 90 51
62 84 206
20 88 144
4 125 101
56 43 268
102 35 117
7 40 278
26 58 202
126 4 101
102 115 255
89 95 184
4 32 148
105 54 24
104 20 276
2 104 76
53 91 52
44 29 121
102 24 91
50 2 224
62 109 133
59 35 25
101 16 199
0 2 75
48 101 256
24 69 137
69 72 249
16 33 221
122 2 96
123 61 296
38 74 30
26 16 250
64 23 55
25 119 65
63 58 219
32 18 297
36 117 251
90 43 214
108 10 70
76 2 255
15 121 162
19 20 49
106 63 149
4 28 266
17 55 113
76 112 30
68 19 20
18 15 189
44 33 109
44 13 232
80 53 268
64 110 86
117 121 120
100 89 30
116 115 190
24 110 227
122 122 175
51 102 32
18 96 142
66 63 273
20 116 221
48 58 210
79 86 168
80 8 195
122 46 213
114 70 76
112 77 99
51 55 22
97 117 230
1 123 170
82 105 211
70 90 238
85 117 207
30 78 203
23 125 21
123 37 190
4 8 244
12 9 239
119 127 251
50 42 220
40 60 38
93 90 178
113 114 178
53 85 104
26 50 230
35 36 24
49 15 135
42 86 72
4 26 24
21 48 296
30 103 270
91 20 69
56 32 212
33 118 1
21 7 185
32 48 262
50 14 259
48 7 210
98 27 222
127 7 272
119 54 170
61 86 67
92 115 244
66 123 300
119 25 257
12 121 10
112 64 168
27 115 164
60 16 217
10 110 160
108 67 174
22 111 249
13 66 273
17 39 146
70 83 220
61 65 97
106 77 237
60 56 123
108 29 71
38 110 104
65 100 241
43 85 238
4 97 130
123 38 296
62 53 209
109 100 117
72 62 48
58 33 184
24 115 152
76 20 241
73 5 104
68 31 276
123 109 53
79 36 15
37 59 118
69 15 23
119 48 22
104 44 233
113 102 174
111 77 93
18 61 280
53 53 243
70 109 68
123 68 92
53 127 181
70 71 2
97 12 38
48 22 111
117 88 121
17 1 194
20 97 264
108 14 96
82 91 253
87 12 278
75 67 43
50 104 212
78 4 253
96 101 139
4 42 57
104 123 199
118 127 296
102 17 8
111 35 57
19 98 298
88 113 1
76 28 54
44 100 186
38 50 131
88 126 182
91 58 141
65 63 72
95 39 185
18 59 204
23 104 44
120 61 80
62 51 247
81 70 257
121 97 48
97 19 195
111 23 219
20 95 98
27 64 137
70 55 209
0 34 262
41 117 150
32 88 203
29 45 75
16 27 219
119 4 197
24 2 113
98 72 274
108 48 76
82 97 170
106 0 204
40 37 58
82 34 215
44 78 288
121 86 56
15 37 65
40 125 161
117 83 154
115 60 147
31 15 26
117 56 13
29 1 31
16 4 258
41 46 90
22 89 113
1 27 121
15 124 222
39 76 58
45 109 250
16 19 64
124 79 42
61 102 214
94 101 198
8 34 62
24 78 130
70 44 273
74 67 239
18 120 162
121 52 283
74 126 155
117 72 6
86 121 87
100 75 299
89 73 130
6 96 20
16 8 182
61 32 68
58 65 157
84 120 229
35 57 198
101 25 39
11 18 143
29 19 199
79 113 236
7 26 88
64 46 226
103 65 130
119 89 88
127 86 59
6 8 132
74 22 276
34 34 206
21 51 287
7 19 113
42 32 77
64 107 242
101 31 259
50 81 296
92 124 238
40 5 264
118 126 282
12 92 104
66 10 138
46 96 140
124 55 269
28 80 143
15 48 190
90 89 223
22 95 269
113 17 297
81 120 300
34 66 209
17 110 253
57 15 110
44 5 201
102 94 139
0 87 113
75 17 224
47 85 223
6 7 70
115 35 246
82 5 264
9 37 161
92 16 47
104 96 64
4 72 151
37 98 9
2 54 268
124 66 61
6 86 99
122 28 247
24 72 224
42 66 243
20 43 77
29 18 118
89 8 256
88 109 272
77 3 141
77 42 147
125 35 83
127 108 288
35 16 8
15 99 18
14 27 77
10 85 228
14 39 86
32 16 186
48 122 210
44 32 197
34 2 251
92 9 49
57 127 274
2 119 156
91 66 300
19 82 176
83 31 209
6 103 269
114 50 239
2 55 126
123 79 185
99 126 17
13 3 86
12 44 235
42 68 52
58 78 291
124 95 271
121 89 239
80 38 6
56 127 262
96 86 18
10 64 29
6 42 177
61 12 1
49 65 3
9 126 176
39 87 286
44 1 14
43 95 215
79 67 80
32 109 113
87 114 289
122 113 219
31 1 123
38 106 79
90 90 75
5 29 34
5 5 78
2 40 55
28 106 202
69 79 48
108 111 7
118 98 42
67 108 224
6 51 249
39 89 120
19 33 98
89 82 129
64 34 188
15 75 52
91 117 52
88 76 33
75 0 203
94 49 252
80 61 3
120 104 62
110 96 245
87 20 135
21 85 197
114 97 21
53 25 104
34 55 147
118 53 224
49 29 210
101 38 210
0 67 194
119 80 103
8 70 52
93 56 252
25 98 74
55 18 269
79 26 212
76 16 196
118 37 281
122 0 231
117 30 137
74 99 244
39 19 233
113 108 134
82 96 166
28 125 14
8 27 135
70 24 108
85 68 122
68 17 282
119 61 248
90 37 74
83 90 250
10 29 27
121 71 109
88 53 200
107 12 176
84 5 146
112 87 260
54 95 241
42 72 250
57 67 156
122 69 285
120 62 125
77 43 72
87 34 146
52 87 255
5 45 276
95 79 298
124 93 68
116 33 262
57 91 49
5 117 123
19 120 186
50 7 147
8 24 71
18 77 51
70 89 162
92 84 248
48 17 261
15 7 199
114 111 287
105 17 5
12 93 17
118 59 187
118 124 46
14 6 171
71 45 32
122 45 241
16 83 179
108 60 257
21 62 15
47 4 176
26 125 78
35 32 157
5 116 238
93 60 77
63 76 253
1 70 120
7 62 37
87 45 166
58 90 117
118 30 232
1 94 251
82 112 71
120 69 72
9 13 241
9 122 95
118 125 197
69 67 3
114 53 108
18 39 97
53 96 111
45 100 75
99 48 88
27 9 11
74 115 97
94 31 174
121 54 277
126 125 178
28 104 149
123 0 159
48 81 255
63 92 171
17 48 272
13 104 41
23 49 118
56 88 267
89 102 230
43 0 94
32 69 58
56 16 114
94 88 293
72 84 206
77 6 4
91 48 107
101 103 103
61 106 107
57 118 103
43 98 181
4 80 52
103 118 64
17 102 61
71 127 31
30 26 56
105 57 264
2 10 152
104 25 101
25 56 170
18 114 212
111 111 284
124 68 118
36 79 111
32 67 122
30 117 144
90 99 88
9 66 69
83 104 279
75 48 156
110 65 48
50 31 282
122 106 252
64 19 176
57 83 255
55 6 62
43 36 273
50 60 129
90 16 34
93 86 4
14 105 260
106 15 46
30 120 120
61 89 220
70 15 264
33 102 108
47 65 76
13 51 192
52 19 38
29 17 212
17 78 266
69 105 251
43 109 278
110 6 111
126 103 84
125 86 273
106 32 48
70 81 91
52 64 146
73 70 207
60 49 41
105 75 248
17 23 194
33 119 161
107 31 193
40 17 97
78 89 48
25 4 39
30 115 197
105 31 72
96 96 31
76 36 187
62 32 58
2 64 123
0 82 185
49 37 235
5 115 215
126 7 195
45 69 112
119 73 28
35 44 286
74 107 225
26 114 210
84 55 108
23 74 80
41 78 119
19 94 277
20 75 298
94 36 243
17 24 158
25 107 168
71 36 179
80 110 89
104 50 95
6 64 230
50 45 192
124 28 75
23 34 7
67 102 203
89 123 254
73 95 242
76 65 162
66 9 177
39 34 15
113 48 251
61 78 254
55 54 180
0 37 187
125 124 82
64 88 221
45 122 149
26 75 172
43 127 83
99 34 125
32 99 95
23 59 149
49 95 19
91 108 270
4 69 213
48 74 98
28 5 97
1 114 216
105 33 287
61 79 226
70 108 36
31 43 267
98 79 238
67 16 202
58 86 78
98 74 293
44 54 20
115 81 60
100 124 17
40 127 276
65 43 235
81 107 6
70 74 57
11 59 181
46 6 192
56 95 196
24 95 154
4 21 278
99 113 3
45 119 93
100 72 36
16 63 246
67 79 152
19 11 23
123 94 41
6 46 86
108 113 77
67 111 66
71 63 102
79 123 62
39 61 232
23 102 144
98 15 195
51 6 242
6 62 291
43 33 267
116 125 8
50 23 210
127 71 196
22 42 243
8 87 288
108 34 211
67 78 257
38 104 236
97 85 162
78 53 250
95 118 52
116 93 116
30 96 64
0 5 53
61 51 165
81 94 137
48 62 82
87 68 209
57 4 256
37 27 138
37 109 69
11 57 83
87 66 296
64 81 204
27 54 54
93 67 289
1 21 246
88 49 243
122 125 172
66 7 218
49 103 77
20 117 177
37 86 268
55 94 145
89 51 51
120 123 287
8 113 269
2 32 291
23 117 18
114 83 39
81 95 151
37 17 271
66 45 227
89 30 76
58 95 31
32 61 248
22 58 232
54 51 269
121 50 201
2 36 138
29 56 246
34 36 193
1 95 67
46 31 32
48 40 183
120 42 274
16 31 143
50 38 159
77 63 245
23 4 267
56 5 266
100 24 110
39 10 111
3 19 4
85 34 66
39 54 87
40 87 174
65 32 100
49 53 246
69 9 35
22 112 135
33 31 110
6 1 82
124 18 99
83 72 132
74 64 122
73 15 180
40 101 215
103 14 157
36 111 152
25 47 280
43 112 49
66 117 36
94 109 143
97 89 140
105 69 173
52 98 124
8 46 283
98 68 222
77 89 264
26 56 27
22 44 43
118 117 33
99 9 148
70 30 119
65 20 192
1 78 284
106 52 175
127 39 105
20 5 126
115 48 85
48 91 28
120 1 82
98 6 160
0 32 245
97 71 166
31 70 148
125 0 42
100 9 245
100 44 235
5 95 280
66 107 74
111 33 6
117 55 106
39 28 10
119 88 256
127 28 198
125 78 215
34 94 15
117 38 119
36 107 154
40 89 225
116 32 178
123 56 211
78 88 2
63 71 292
17 26 144
83 6 67
81 50 55
52 9 144
6 5 239
13 102 298
31 52 274
44 16 184
31 124 113
9 87 22
16 23 221
39 16 262
59 29 207
108 11 8
72 73 7
25 126 98
81 0 23
19 126 289
111 68 283
101 115 63
60 69 52
102 90 60
104 95 261
106 122 98
63 10 149
16 68 283
40 55 103
75 113 163
62 115 197
34 42 241
94 39 184
90 123 148
0 97 169
52 58 253
39 111 233
34 67 183
65 86 45
18 110 26
84 34 106
127 61 163
114 77 123
39 83 43
22 82 148
53 56 271
26 107 278
19 88 59
119 17 11
52 48 46
16 5 88
37 96 148
41 111 254
116 37 87
76 10 231
56 97 149
11 112 35
78 18 267
3 69 182
67 49 149
88 56 149
37 122 144
53 90 163
122 31 222
21 122 93
41 2 230
72 23 99
14 45 105
28 26 266
87 106 296
16 123 254
109 119 31
99 42 295
22 53 244
67 76 193
47 114 62
11 6 27
36 34 37
96 124 74
28 102 50
52 108 213
81 38 132
3 35 276
13 127 252
50 1 173
13 73 121
88 35 148
26 106 200
52 127 237
73 101 31
115 69 263
81 9 158
73 83 153
71 80 138
80 0 23
127 53 46
10 8 262
56 0 61
102 18 64
36 100 95
27 8 26
105 85 282
112 92 222
93 126 19
95 24 176
105 38 72
67 81 81
107 78 87
14 48 136
92 48 278
45 92 201
69 49 163
122 55 66
72 79 49
4 105 99
68 81 10
36 59 203
60 82 105
66 90 79
22 102 162
124 38 261
33 19 152
117 28 108
47 61 89
109 28 5
77 75 295
86 89 32
98 109 280
45 3 159
36 24 196
74 85 267
60 95 88
71 6 157
87 118 293
34 14 232
120 6 234
17 4 267
46 108 62
48 70 156
72 112 114
88 91 272
58 9 133
59 11 143
62 39 66
27 117 62
15 114 83
67 27 11
97 118 23
81 13 57
6 20 264
82 115 128
79 124 42
113 77 24
60 63 190
101 45 202
60 124 206
44 123 53
100 54 129
38 73 29
100 52 285
32 47 175
66 32 62
38 32 215
40 6 169
87 78 44
22 103 271
77 25 251
118 111 145
29 71 104
25 85 81
15 5 136
65 14 209
13 115 33
40 120 199
0 4 54
57 47 81
31 71 245
44 24 33
47 77 232
105 114 57
27 86 156
65 31 61
9 108 235
66 111 164
105 121 112
2 17 49
71 106 262
68 84 131
7 108 276
59 27 93
8 110 159
8 14 259
125 66 81
21 40 126
108 64 221
4 54 153
11 80 289
27 43 248
59 115 65
93 69 27
107 117 144
90 107 176
17 49 241
8 98 280
110 120 250
37 53 252
123 24 270
27 57 259
101 14 286
104 59 272
84 82 67
56 126 179
117 97 203
84 116 222
55 75 278
4 71 202
119 56 4
63 96 274
62 86 192
85 122 158
53 16 106
19 108 229
45 39 291
63 119 274
80 42 24
118 10 141
27 74 126
21 58 231
93 16 21
79 111 232
123 90 140
58 84 92
99 83 164
117 11 101
36 11 177
93 77 218
4 70 55
65 22 109
117 1 163
7 14 242
7 85 281
48 110 292
57 53 256
82 58 147
98 99 164
78 91 238
124 78 204
110 19 18
64 59 255
118 100 36
82 110 131
115 123 66
121 10 291
1 26 288
80 70 259
123 3 54
112 113 18
15 55 227
26 7 168
93 18 183
29 121 295
78 44 104
113 98 296
37 33 119
2 16 293
116 97 100
22 55 127
5 42 109
18 35 46
46 68 65
65 25 247
3 34 13
117 64 92
46 16 296
14 71 91
71 57 204
90 33 296
87 19 79
9 71 151
18 87 46
95 111 255
74 2 226
2 88 123
86 24 282
39 49 63
49 86 194
25 43 179
20 102 291
109 11 252
46 39 158
100 113 193
97 40 81
110 119 213
13 81 59
55 13 140
38 100 281
125 39 29
17 20 36
66 50 272
121 99 167
32 97 247
2 87 278
50 54 31
98 35 250
106 23 270
122 49 85
74 82 73
57 65 215
82 0 120
3 116 89
48 15 236
24 51 250
71 98 265
4 48 61
121 61 124
40 1 69
48 9 160
15 32 91
1 34 287
109 67 180
24 92 147
99 80 42
35 125 119
25 104 162
94 2 138
75 95 79
119 26 100
82 102 124
14 101 41
92 71 148
104 21 64
91 5 59
108 5 20
50 26 296
70 32 53
122 127 194
100 79 272
127 49 255
99 91 183
73 19 198
110 66 22
29 54 77
110 82 226
77 78 86
10 15 54
124 10 74
94 95 9
94 84 275
113 28 130
33 28 218
25 61 265
54 6 32
45 87 161
35 114 46
1 93 235
16 53 267
107 29 296
74 14 287
27 127 220
28 24 247
0 117 199
83 126 70
55 83 92
4 60 84
0 26 172
41 118 225
25 12 113
35 10 286
108 1 126
0 39 50
62 35 125
24 113 229
93 110 28
53 15 170
37 49 147
59 97 194
37 15 246
71 69 95
25 21 49
41 94 272
98 78 1
57 124 50
117 43 10
55 30 79
23 39 191
76 93 288
127 80 9
114 42 44
95 91 109
40 122 239
65 91 68
9 68 83
55 109 111
98 14 180
19 91 269
102 52 32
25 2 162
39 3 19
12 110 137
105 127 30
95 92 265
83 86 222
9 3 264
115 71 190
34 75 36
41 116 167
92 22 276
62 9 93
46 58 94
107 83 75
13 24 222
67 54 153
91 68 234
11 12 28
70 101 280
40 41 54
53 0 32
43 35 64
105 0 51
96 32 51
76 46 250
61 99 25
95 59 180
4 1 253
121 44 15
63 5 202
65 77 16
28 108 71
53 61 68
56 85 183
29 36 114
23 0 138
1 71 103
59 75 46
92 110 55
77 64 157
14 35 212
23 35 42
29 37 69
67 21 266
0 75 197
74 29 121
114 88 132
91 87 253
80 39 111
0 94 143
98 11 221
60 12 109
7 101 131
24 27 156
75 87 270
126 29 79
124 63 282
6 50 22
101 4 170
14 90 265
18 109 292
37 35 298
54 68 292
94 105 12
68 67 150
38 124 269
87 91 23
113 118 174
73 85 260
23 98 32
52 16 280
39 43 165
69 1 128
77 86 267
38 39 73
45 14 17
74 106 137
100 102 290
72 45 261
63 63 119
34 62 279
10 65 158
81 76 276
116 88 12
52 44 232
83 92 166
50 68 283
122 64 98
38 1 197
87 103 224
124 75 14
47 14 140
22 118 294
75 93 221
4 23 81
40 110 244
52 11 1
119 24 112
85 72 213
66 72 253
103 19 120
90 67 119
44 107 135
6 70 28
33 13 253
32 49 166
8 97 7
119 47 59
111 39 59
59 80 224
79 57 112
28 18 193
64 53 285
98 66 224
125 65 27
34 88 273
75 39 150
110 74 163
113 0 285
89 64 29
48 56 264
111 107 152
2 57 135
51 98 127
84 105 228
22 88 129
20 81 253
55 60 291
28 97 205
30 0 52
42 109 91
98 93 151
108 118 156
25 31 289
103 113 158
36 54 156
101 86 277
98 120 134
28 10 121
41 38 78
112 103 266
22 74 49
70 41 174
34 80 165
59 40 107
66 106 221
28 77 167
105 61 69
116 48 177
109 91 217
29 83 103
38 45 142
98 115 185
55 122 125
33 53 69
62 8 110
47 58 265
75 52 259
52 32 107
44 68 77
100 20 221
3 23 94
99 16 57
8 40 145
72 74 296
23 53 69
60 100 87
59 28 125
38 120 18
30 38 92
30 77 176
39 97 126
72 90 201
23 54 110
108 78 148
36 9 97
0 102 270
101 20 298
24 68 161
24 0 140
109 48 215
35 75 14
78 104 237
13 114 256
